power_nW,transmission,fwhm,fit_error,source_file
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,9.675147458507488e-05,18.61999760649156,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.000903091666271261,0.018608545117919463,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0030796626772668007,0.004675735890162572,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.00047250038609697047,0.8613081867367962,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0011000177877448407,0.15924624712056212,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.00013786070271833424,9.915865262946673,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0020069330682836294,0.000651837718997296,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.002052080523043019,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.022491164368453,0.0025986345210692275,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0005533384012792772,0.13831517362062043,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0009191343478023187,0.0304229876224926,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0008879801985203411,0.03192942139438407,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.027731600033108973,0.005309240837531128,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.00013573860542625768,8.219687341174573,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.03832627997470121,0.01894909773382185,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.00010563470769732895,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.023791450122310896,0.0033075421643655655,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0007348407211612909,0.015913712581527757,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.03741442766647314,0.009265681746017385,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0001339809351742265,881.3601916178579,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.002107079324447565,0.000598170957981126,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0005698867053579144,0.18962684518552603,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.023912479655024205,0.004556502778069385,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.02477270363136664,0.003241099641970516,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.02720613956264505,0.005812451221078126,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0009186514210165282,0.011636077175170631,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0006291500503932474,0.012891493454232348,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.0463948490669986,0.005344239864029478,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.03957679694918034,0.014207461080893966,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,0.027004801286466,0.006021863552119095,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
3,5,,,fwhm_3nW_210221SIL_Puppy_hindleg_red3nW_Top20nW_Trans05.txt
